In |Black   |             Changed by black put              |White   |             Changed by white put              |St.St |Ma.Dsc|
dex| Movable|    1|    2|    3|    4|    5|    6|    7|    8| Movable|    1|    2|    3|    4|    5|    6|    7|    8|B|W|Df|B|W|Df|
---+--------+-----+-----+-----+-----+-----+-----+-----+-----+--------+-----+-----+-----+-----+-----+-----+-----+-----+-+-+--+-+-+--+
4094 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 2 0  2 0 0  0 BBEEBEBE
4095 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 0 2 -2 0 1 -1 WWBEBEBE
4096 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 1 1  0 EWBEBEBE
4097 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010000 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) 1 0  1 0 1 -1 BWBEBEBE
4098 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 1 -1 0 0  0 WEBEBEBE
4099 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EEBEBEBE
4100 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 1 0  1 0 0  0 BEBEBEBE
4101 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00010000 (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) (0,0) (0,0) 0 1 -1 0 1 -1 WBBEBEBE
4102 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EBBEBEBE
4103 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 3 0  3 0 0  0 BBBEBEBE
4104 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 0 3 -3 0 1 -1 WWWBBEBE
4105 20000000 (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 0 0  0 1 1  0 EWWBBEBE
4106 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 1 0  1 0 1 -1 BWWBBEBE
4107 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 0 1 -1 1 1  0 WEWBBEBE
4108 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 0 0  0 1 1  0 EEWBBEBE
4109 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 1 0  1 1 1  0 BEWBBEBE
4110 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 0 1 -1 0 1 -1 WBWBBEBE
4111 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000100 (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 0 0  0 0 2 -2 EBWBBEBE
4112 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) 2 0  2 0 1 -1 BBWBBEBE
4113 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 2 -2 0 0  0 WWEBBEBE
4114 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EWEBBEBE
4115 00100000 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 1 0  1 1 0  1 BWEBBEBE
4116 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 1 -1 0 0  0 WEEBBEBE
4117 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EEEBBEBE
4118 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 1 0  1 0 0  0 BEEBBEBE
4119 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00100000 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 1 -1 0 1 -1 WBEBBEBE
4120 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EBEBBEBE
4121 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 2 0  2 0 0  0 BBEBBEBE
4122 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (3,0) (0,0) (0,0) 0 2 -2 0 1 -1 WWBBBEBE
4123 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (3,0) (0,0) (0,0) 0 0  0 1 1  0 EWBBBEBE
4124 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (3,0) (0,0) (0,0) 1 0  1 0 1 -1 BWBBBEBE
4125 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 1 -1 0 0  0 WEBBBEBE
4126 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EEBBBEBE
4127 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 1 0  1 0 0  0 BEBBBEBE
4128 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000100 (0,0) (0,0) (0,0) (0,0) (0,0) (4,0) (0,0) (0,0) 0 1 -1 0 1 -1 WBBBBEBE
4129 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EBBBBEBE
4130 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 5 0  5 0 0  0 BBBBBEBE
4131 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 5 -5 0 1 -1 WWWWWBBE
4132 20000000 (0,4) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EWWWWBBE
4133 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 0 1 -1 BWWWWBBE
4134 02000000 (0,0) (0,3) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 1  0 WEWWWBBE
4135 02000000 (0,0) (0,3) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EEWWWBBE
4136 02000000 (0,0) (0,3) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BEWWWBBE
4137 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 1 -1 WBWWWBBE
4138 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000001 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EBWWWBBE
4139 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 2 0  2 0 1 -1 BBWWWBBE
4140 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 2 -2 1 1  0 WWEWWBBE
4141 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EWEWWBBE
4142 00300000 (0,0) (0,0) (1,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BWEWWBBE
4143 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 1  0 WEEWWBBE
4144 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EEEWWBBE
4145 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BEEWWBBE
4146 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00100001 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 2 -1 WBEWWBBE
4147 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EBEWWBBE
4148 00200000 (0,0) (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 2 0  2 1 1  0 BBEWWBBE
4149 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 2 -2 0 1 -1 WWBWWBBE
4150 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EWBWWBBE
4151 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 0 1 -1 BWBWWBBE
4152 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000001 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 2 -2 WEBWWBBE
4153 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000001 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EEBWWBBE
4154 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000001 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 0 2 -2 BEBWWBBE
4155 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 1 -1 WBBWWBBE
4156 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000001 (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EBBWWBBE
4157 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 3 0  3 0 1 -1 BBBWWBBE
4158 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 3 -3 1 1  0 WWWEWBBE
4159 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EWWEWBBE
4160 00030000 (0,0) (0,0) (0,0) (2,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BWWEWBBE
4161 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 1  0 WEWEWBBE
4162 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EEWEWBBE
4163 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BEWEWBBE
4164 00030000 (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 1  0 WBWEWBBE
4165 00030000 (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (0,0) 20000001 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 2 -1 EBWEWBBE
4166 00030000 (0,0) (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 2 0  2 1 1  0 BBWEWBBE
4167 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 2 -2 1 1  0 WWEEWBBE
4168 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EWEEWBBE
4169 00120000 (0,0) (0,0) (1,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 2 1  1 BWEEWBBE
4170 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 1  0 WEEEWBBE
4171 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EEEEWBBE
4172 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BEEEWBBE
4173 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00100001 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 2 -1 WBEEWBBE
4174 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EBEEWBBE
4175 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 2 0  2 1 1  0 BBEEWBBE
4176 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00010001 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (2,0) 0 2 -2 1 2 -1 WWBEWBBE
4177 20020000 (0,1) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00010001 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 2 2  0 EWBEWBBE
4178 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00010001 (0,0) (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 2 -1 BWBEWBBE
4179 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 1  0 WEBEWBBE
4180 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EEBEWBBE
4181 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BEBEWBBE
4182 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00010001 (0,0) (0,0) (0,0) (2,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 2 -1 WBBEWBBE
4183 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EBBEWBBE
4184 00020000 (0,0) (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 3 0  3 1 1  0 BBBEWBBE
4185 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 3 -3 0 1 -1 WWWBWBBE
4186 20000000 (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EWWBWBBE
4187 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 0 1 -1 BWWBWBBE
4188 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 1 1  0 WEWBWBBE
4189 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EEWBWBBE
4190 02000000 (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 1  0 BEWBWBBE
4191 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 1 -1 WBWBWBBE
4192 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000001 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EBWBWBBE
4193 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 2 0  2 0 1 -1 BBWBWBBE
4194 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 0 2 -2 0 2 -2 WWEBWBBE
4195 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EWEBWBBE
4196 00100000 (0,0) (0,0) (1,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 1 2 -1 BWEBWBBE
4197 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 2 -2 WEEBWBBE
4198 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EEEBWBBE
4199 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 0 2 -2 BEEBWBBE
4200 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00300001 (0,0) (0,0) (1,1) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 2 -2 WBEBWBBE
4201 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EBEBWBBE
4202 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00200001 (0,0) (0,0) (0,1) (0,0) (0,0) (0,0) (0,0) (2,0) 2 0  2 0 2 -2 BBEBWBBE
4203 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 2 -2 0 1 -1 WWBBWBBE
4204 20000000 (0,1) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 1 1  0 EWBBWBBE
4205 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 0 1 -1 BWBBWBBE
4206 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000001 (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 2 -2 WEBBWBBE
4207 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000001 (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EEBBWBBE
4208 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 02000001 (0,0) (0,2) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 1 0  1 0 2 -2 BEBBWBBE
4209 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 1 -1 0 1 -1 WBBBWBBE
4210 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 20000001 (0,3) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 0 0  0 0 2 -2 EBBBWBBE
4211 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000001 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (2,0) 4 0  4 0 1 -1 BBBBWBBE
4212 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 4 -4 0 0  0 WWWWEBBE
4213 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 00000000 (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) (0,0) 0 0  0 0 0  0 EWWWEBBE
